Eigenvalues
8.874630180420347
4.228955710443409
1.281050275122761
0.8182528467085961
0.4382868645638248
0.183961748883623
0.11162411583677254
0.052013199992390194
0.008260260722208028
0.0014538899296449353
0.0010541887003523642
0.00029398293803722106
0.00014879456606750705
1.0010266859345894e-05
1.7847917533446286e-06
2.1461133744027147e-06
